ip,timestamp,http_method,url_path,status_code,response_length,user_agent,response_time
128.230.157.82,2021-5-12T5:9:44.0+0430,Get,/cdn/servicePic/205239,200,3760,okhttp/3.12.1,24
128.230.31.218,2021-5-12T5:9:44.0+0430,Get,images/gadgets/join_pros3.jpg,304,0,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.88 Mobile Safari/537.36",8
128.230.31.218,2021-5-12T5:9:44.0+0430,Get,images/sanjaghmaglogo1.png,304,0,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.88 Mobile Safari/537.36",8
128.230.31.218,2021-5-12T5:9:44.0+0430,Get,images/default.jpg,200,20993,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.88 Mobile Safari/537.36",12
35.202.248.72,2021-5-12T5:9:44.0+0430,Get,images/fav_icon2.ico,304,0,"Mozilla/5.0 (Linux; Android 8.1.0; SAMSUNG SM-J530F Build/M1AJQ) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/7.2 Chrome/59.0.3071.125 Mobile Safari/537.36",4
207.213.193.143,2021-5-12T5:9:44.0+0430,Get,images/price_graph_1.png,304,0,Googlebot-Image/1.0,8
35.124.113.232,2021-5-12T5:9:44.0+0430,Get,fonts/fontawesome_webfont.woff2?v=4.7.0,304,0,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G570F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36",0
69.123.151.86,2021-5-12T5:9:44.0+0430,Get,images/fav_icon2.ico,200,23531,"Mozilla/5.0 (Linux; Android 9; SAMSUNG SM-J530F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/14.0 Chrome/87.0.4280.141 Mobile Safari/537.36",8
128.230.31.218,2021-5-12T5:9:44.0+0430,Get,images/fav_icon2.ico,304,0,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.88 Mobile Safari/537.36",4
128.230.157.82,2021-5-12T5:9:44.0+0430,Get,/cdn/servicePic/1017959404,200,9120,okhttp/3.12.1,16
35.124.113.232,2021-5-12T5:9:44.0+0430,Get,fonts/IRANSansWeb_Light.woff2,304,0,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G570F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36",12
35.139.161.100,2021-5-12T5:9:44.0+0430,Get,/pages/1939236071,200,52271,"Mozilla/5.0 (Linux; Android 6.0; LG-K350) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.69 Mobile Safari/537.36",144
35.124.113.232,2021-5-12T5:9:44.0+0430,Get,fonts/sanjagh_icon_font_5.woff,304,0,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G570F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36",4
35.223.160.137,2021-5-12T5:9:45.0+0430,Get,/pages/1939235176,200,53983,"Mozilla/5.0 (Linux; Android 10; Redmi Note 9 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.101 Mobile Safari/537.36",28
35.188.72.39,2021-5-12T5:9:45.0+0430,Get,/pages/2098538398,200,51067,"Mozilla/5.0 (Linux; Android 7.1.2; Redmi Note 5A) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.93 Mobile Safari/537.36",28
67.102.25.155,2021-5-12T5:9:45.0+0430,Get,css/font_awesome.min.css,200,30891,"Mozilla/5.0 (Linux; Android 11; M2002J9G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.210 Mobile Safari/537.36",4
67.102.25.155,2021-5-12T5:9:45.0+0430,Get,css/page.2f0fc69390da8cdff683.css,200,50880,"Mozilla/5.0 (Linux; Android 11; M2002J9G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.210 Mobile Safari/537.36",4
207.213.193.143,2021-5-12T5:9:45.0+0430,Get,images/sanjaghmaglogo1.png,304,0,Googlebot-Image/1.0,4
67.102.25.155,2021-5-12T5:9:45.0+0430,Get,/pages/13399601,200,50654,"Mozilla/5.0 (Linux; Android 11; M2002J9G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.210 Mobile Safari/537.36",112
76.212.164.3,2021-5-12T5:9:45.0+0430,Head,/877499224,200,0,Go-http-client/2.0,16
35.223.160.137,2021-5-12T5:9:45.0+0430,Get,css/font_awesome.min.css,200,30891,"Mozilla/5.0 (Linux; Android 10; Redmi Note 9 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.101 Mobile Safari/537.36",4
35.223.160.137,2021-5-12T5:9:45.0+0430,Get,css/page.2f0fc69390da8cdff683.css,200,50880,"Mozilla/5.0 (Linux; Android 10; Redmi Note 9 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.101 Mobile Safari/537.36",4
207.213.193.143,2021-5-12T5:9:45.0+0430,Get,images/sanjagh_logo_menu.png,304,0,Googlebot-Image/1.0,0
14.219.88.49,2021-5-12T5:9:45.0+0430,Post,/api/cs0/uxEvents,200,2,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_5_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",12
14.219.88.49,2021-5-12T5:9:45.0+0430,Get,css/servicePrice.7baaf654eb8b26cf6b67.css,304,0,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_5_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",4
14.219.88.49,2021-5-12T5:9:45.0+0430,Get,fonts/IRANSansWeb_Light.woff2,304,0,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_5_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",8
35.223.160.137,2021-5-12T5:9:45.0+0430,Get,js/lazyload.797291581158393f5011.js,200,10690,"Mozilla/5.0 (Linux; Android 10; Redmi Note 9 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.101 Mobile Safari/537.36",8
14.219.88.49,2021-5-12T5:9:45.0+0430,Get,js/servicePrice.0cf53764276f98a19926.js,304,0,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_5_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",4
35.223.160.137,2021-5-12T5:9:45.0+0430,Get,js/page.07cb314dc14eef820638.js,200,332023,"Mozilla/5.0 (Linux; Android 10; Redmi Note 9 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.101 Mobile Safari/537.36",16
14.219.88.49,2021-5-12T5:9:45.0+0430,Get,/price/801940102,200,43573,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_5_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",32
35.223.160.137,2021-5-12T5:9:45.0+0430,Get,js/sentry.47b4061bac0b8ac89b9c.js,200,65059,"Mozilla/5.0 (Linux; Android 10; Redmi Note 9 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.101 Mobile Safari/537.36",8
35.223.160.137,2021-5-12T5:9:45.0+0430,Get,images/default.jpg,200,20993,"Mozilla/5.0 (Linux; Android 10; Redmi Note 9 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.101 Mobile Safari/537.36",4
35.223.160.137,2021-5-12T5:9:45.0+0430,Get,images/sanjaghmaglogo1.png,200,25889,"Mozilla/5.0 (Linux; Android 10; Redmi Note 9 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.101 Mobile Safari/537.36",8
35.223.160.137,2021-5-12T5:9:45.0+0430,Get,images/gadgets/join_pros3.jpg,200,34053,"Mozilla/5.0 (Linux; Android 10; Redmi Note 9 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.101 Mobile Safari/537.36",4
35.223.160.137,2021-5-12T5:9:45.0+0430,Get,fonts/sanjagh_icon_font_5.woff,200,8644,"Mozilla/5.0 (Linux; Android 10; Redmi Note 9 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.101 Mobile Safari/537.36",4
35.223.160.137,2021-5-12T5:9:45.0+0430,Get,fonts/IRANSansWeb_Light.woff2,200,28400,"Mozilla/5.0 (Linux; Android 10; Redmi Note 9 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.101 Mobile Safari/537.36",8
35.223.160.137,2021-5-12T5:9:45.0+0430,Get,fonts/fontawesome_webfont.woff2?v=4.7.0,200,77160,"Mozilla/5.0 (Linux; Android 10; Redmi Note 9 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.101 Mobile Safari/537.36",8
207.213.193.143,2021-5-12T5:9:45.0+0430,Get,images/price_list_banner.jpg,304,0,Googlebot-Image/1.0,0
14.219.88.49,2021-5-12T5:9:45.0+0430,Get,/cdn/profiles/1038526298,200,2960,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_5_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",16
14.219.88.49,2021-5-12T5:9:45.0+0430,Get,/cdn/profiles/1056504161,200,4765,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_5_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",12
14.219.88.49,2021-5-12T5:9:45.0+0430,Get,/cdn/profiles/1620738438,200,5397,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_5_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",16
35.188.72.39,2021-5-12T5:9:46.0+0430,Get,js/lazyload.797291581158393f5011.js,200,10690,"Mozilla/5.0 (Linux; Android 7.1.2; Redmi Note 5A) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.93 Mobile Safari/537.36",12
35.188.72.39,2021-5-12T5:9:46.0+0430,Get,css/font_awesome.min.css,200,30891,"Mozilla/5.0 (Linux; Android 7.1.2; Redmi Note 5A) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.93 Mobile Safari/537.36",24
35.188.72.39,2021-5-12T5:9:46.0+0430,Get,css/page.2f0fc69390da8cdff683.css,200,50880,"Mozilla/5.0 (Linux; Android 7.1.2; Redmi Note 5A) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.93 Mobile Safari/537.36",32
35.223.160.137,2021-5-12T5:9:46.0+0430,Get,images/fav_icon2.ico,200,23531,"Mozilla/5.0 (Linux; Android 10; Redmi Note 9 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.101 Mobile Safari/537.36",8
35.188.72.39,2021-5-12T5:9:46.0+0430,Get,js/sentry.47b4061bac0b8ac89b9c.js,200,65059,"Mozilla/5.0 (Linux; Android 7.1.2; Redmi Note 5A) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.93 Mobile Safari/537.36",8
35.188.72.39,2021-5-12T5:9:46.0+0430,Get,js/page.07cb314dc14eef820638.js,200,332023,"Mozilla/5.0 (Linux; Android 7.1.2; Redmi Note 5A) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.93 Mobile Safari/537.36",92
35.139.161.100,2021-5-12T5:9:46.0+0430,Get,css/font_awesome.min.css,200,30891,"Mozilla/5.0 (Linux; Android 6.0; LG-K350) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.69 Mobile Safari/537.36",0
35.139.161.100,2021-5-12T5:9:46.0+0430,Get,css/page.2f0fc69390da8cdff683.css,200,50880,"Mozilla/5.0 (Linux; Android 6.0; LG-K350) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.69 Mobile Safari/537.36",4
207.213.193.143,2021-5-12T5:9:46.0+0430,Get,fonts/IRANSansWeb_Light.woff2,304,0,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.90 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",0
35.139.161.100,2021-5-12T5:9:46.0+0430,Get,js/page.07cb314dc14eef820638.js,200,332023,"Mozilla/5.0 (Linux; Android 6.0; LG-K350) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.69 Mobile Safari/537.36",20
35.139.161.100,2021-5-12T5:9:46.0+0430,Get,js/lazyload.797291581158393f5011.js,200,10690,"Mozilla/5.0 (Linux; Android 6.0; LG-K350) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.69 Mobile Safari/537.36",4
35.188.72.39,2021-5-12T5:9:46.0+0430,Get,fonts/IRANSansWeb_Light.woff2,200,28400,"Mozilla/5.0 (Linux; Android 7.1.2; Redmi Note 5A) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.93 Mobile Safari/537.36",4
35.188.72.39,2021-5-12T5:9:46.0+0430,Get,fonts/fontawesome_webfont.woff2?v=4.7.0,200,77160,"Mozilla/5.0 (Linux; Android 7.1.2; Redmi Note 5A) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.93 Mobile Safari/537.36",12
35.188.72.39,2021-5-12T5:9:46.0+0430,Get,fonts/sanjagh_icon_font_5.woff,200,8644,"Mozilla/5.0 (Linux; Android 7.1.2; Redmi Note 5A) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.93 Mobile Safari/537.36",4
35.139.161.100,2021-5-12T5:9:46.0+0430,Get,js/sentry.47b4061bac0b8ac89b9c.js,200,65059,"Mozilla/5.0 (Linux; Android 6.0; LG-K350) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.69 Mobile Safari/537.36",12
207.213.193.143,2021-5-12T5:9:46.0+0430,Get,fonts/IRANSansWeb_Light.woff2,304,0,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.90 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",4
207.213.193.157,2021-5-12T5:9:46.0+0430,Get,fonts/sanjagh_icon_font_5.woff,304,0,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.90 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",0
35.188.72.39,2021-5-12T5:9:46.0+0430,Get,images/sanjaghmaglogo1.png,200,25889,"Mozilla/5.0 (Linux; Android 7.1.2; Redmi Note 5A) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.93 Mobile Safari/537.36",12
35.188.72.39,2021-5-12T5:9:46.0+0430,Get,images/gadgets/join_pros3.jpg,200,34053,"Mozilla/5.0 (Linux; Android 7.1.2; Redmi Note 5A) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.93 Mobile Safari/537.36",12
64.135.154.190,2021-5-12T5:9:46.0+0430,Get,images/window_screen_banner.png,200,39890,"Mozilla/5.0 (Linux; Android 10; Nokia 7.2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.101 Mobile Safari/537.36",4
14.219.88.49,2021-5-12T5:9:46.0+0430,Get,fonts/fontawesome_webfont.woff2?v=4.7.0,304,0,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_5_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",8
20.184.209.90,2021-5-12T5:9:47.0+0430,Get,/877499224,200,63379,Go-http-client/2.0,48
35.195.213.45,2021-5-12T5:9:47.0+0430,Get,/pages/1939232261,200,51855,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",20
35.47.159.152,2021-5-12T5:9:47.0+0430,Get,images/cooler_service_banner.png,200,37050,"Mozilla/5.0 (Linux; Android 7.0; LG-M250) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.210 Mobile Safari/537.36",12
93.113.99.115,2021-5-12T5:9:47.0+0430,Head,/877499224,200,0,Go-http-client/2.0,20
93.113.99.115,2021-5-12T5:9:47.0+0430,Get,templates/service.html,200,1201,Go-http-client/2.0,4
35.139.161.100,2021-5-12T5:9:47.0+0430,Get,fonts/IRANSansWeb_Light.woff2,200,28400,"Mozilla/5.0 (Linux; Android 6.0; LG-K350) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.69 Mobile Safari/537.36",4
67.102.25.155,2021-5-12T5:9:47.0+0430,Get,js/lazyload.797291581158393f5011.js,200,10690,"Mozilla/5.0 (Linux; Android 11; M2002J9G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.210 Mobile Safari/537.36",4
67.102.25.155,2021-5-12T5:9:47.0+0430,Get,js/page.07cb314dc14eef820638.js,200,332023,"Mozilla/5.0 (Linux; Android 11; M2002J9G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.210 Mobile Safari/537.36",16
35.139.161.100,2021-5-12T5:9:47.0+0430,Get,fonts/fontawesome_webfont.woff2?v=4.7.0,200,77160,"Mozilla/5.0 (Linux; Android 6.0; LG-K350) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.69 Mobile Safari/537.36",8
67.102.25.155,2021-5-12T5:9:47.0+0430,Get,js/sentry.47b4061bac0b8ac89b9c.js,200,65059,"Mozilla/5.0 (Linux; Android 11; M2002J9G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.210 Mobile Safari/537.36",4
35.195.213.45,2021-5-12T5:9:47.0+0430,Get,js/lazyload.797291581158393f5011.js,200,10690,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",4
35.195.213.45,2021-5-12T5:9:47.0+0430,Get,css/font_awesome.min.css,200,30891,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",12
35.195.213.45,2021-5-12T5:9:47.0+0430,Get,images/sanjaghmaglogo1.png,200,25889,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",8
35.195.213.45,2021-5-12T5:9:47.0+0430,Get,images/sanjagh_logo_purpule5.png,200,4680,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",4
35.195.213.45,2021-5-12T5:9:47.0+0430,Get,images/gadgets/join_pros3.jpg,200,34053,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",8
35.139.161.100,2021-5-12T5:9:47.0+0430,Get,fonts/sanjagh_icon_font_5.woff,200,8644,"Mozilla/5.0 (Linux; Android 6.0; LG-K350) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.69 Mobile Safari/537.36",4
35.195.213.45,2021-5-12T5:9:47.0+0430,Get,images/default.jpg,200,20993,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",4
207.213.193.143,2021-5-12T5:9:47.0+0430,Get,fonts/sanjagh_icon_font_5.woff,304,0,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.90 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",8
35.195.213.45,2021-5-12T5:9:47.0+0430,Get,css/page.2f0fc69390da8cdff683.css,200,50880,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",12
35.195.213.45,2021-5-12T5:9:47.0+0430,Get,js/sentry.47b4061bac0b8ac89b9c.js,200,65059,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",12
67.102.25.155,2021-5-12T5:9:47.0+0430,Get,fonts/IRANSansWeb_Light.woff2,200,28400,"Mozilla/5.0 (Linux; Android 11; M2002J9G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.210 Mobile Safari/537.36",12
67.102.25.155,2021-5-12T5:9:47.0+0430,Get,fonts/sanjagh_icon_font_5.woff,200,8644,"Mozilla/5.0 (Linux; Android 11; M2002J9G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.210 Mobile Safari/537.36",8
67.102.25.155,2021-5-12T5:9:47.0+0430,Get,fonts/fontawesome_webfont.woff2?v=4.7.0,200,77160,"Mozilla/5.0 (Linux; Android 11; M2002J9G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.210 Mobile Safari/537.36",12
35.195.213.45,2021-5-12T5:9:47.0+0430,Get,js/page.07cb314dc14eef820638.js,200,332023,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",44
67.102.25.155,2021-5-12T5:9:47.0+0430,Get,images/sanjaghmaglogo1.png,200,25889,"Mozilla/5.0 (Linux; Android 11; M2002J9G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.210 Mobile Safari/537.36",12
67.102.25.155,2021-5-12T5:9:47.0+0430,Get,images/gadgets/join_pros3.jpg,200,34053,"Mozilla/5.0 (Linux; Android 11; M2002J9G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.210 Mobile Safari/537.36",12
217.14.136.0,2021-5-12T5:9:47.0+0430,Get,/cdn/pro_photo_gallery/1775537412,200,3131,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G60 Safari/602.1",20
217.14.136.0,2021-5-12T5:9:47.0+0430,Get,/cdn/pro_photo_gallery/1756224338,200,3583,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G60 Safari/602.1",20
217.14.136.0,2021-5-12T5:9:47.0+0430,Get,/cdn/pro_photo_gallery/1582622828,200,3319,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G60 Safari/602.1",24
35.195.213.45,2021-5-12T5:9:47.0+0430,Get,fonts/IRANSansWeb_Light.woff2,200,28400,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",4
35.195.213.45,2021-5-12T5:9:47.0+0430,Get,images/aparat_logo.png,200,1038,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",0
207.213.193.157,2021-5-12T5:9:47.0+0430,Get,images/default_profile_pic.png,304,0,Googlebot-Image/1.0,0
14.219.88.49,2021-5-12T5:9:47.0+0430,Put,/api/v2/token,200,289,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_5_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",12
14.219.88.49,2021-5-12T5:9:47.0+0430,Post,/api/cs0/uxEvents,200,2,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_5_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",8
37.192.152.219,2021-5-12T5:9:47.0+0430,Get,/cdn/videos/751410499/771122405,206,349,"Mozilla/5.0 (Linux; Android 10; SM-A515F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.88 Mobile Safari/537.36",12
67.102.25.155,2021-5-12T5:9:47.0+0430,Get,images/fav_icon2.ico,200,23531,"Mozilla/5.0 (Linux; Android 11; M2002J9G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.210 Mobile Safari/537.36",12
35.139.161.100,2021-5-12T5:9:47.0+0430,Get,images/sanjaghmaglogo1.png,200,25889,"Mozilla/5.0 (Linux; Android 6.0; LG-K350) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.69 Mobile Safari/537.36",4
35.139.161.100,2021-5-12T5:9:47.0+0430,Get,images/gadgets/join_pros3.jpg,200,34053,"Mozilla/5.0 (Linux; Android 6.0; LG-K350) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.69 Mobile Safari/537.36",4
207.213.193.157,2021-5-12T5:9:47.0+0430,Get,fonts/fontawesome_webfont.woff2,304,0,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.90 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",0
35.124.121.39,2021-5-12T5:9:47.0+0430,Get,images/cooler_service_banner.png,200,37050,"Mozilla/5.0 (Linux; Android 10; Redmi Note 8 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.101 Mobile Safari/537.36",8
37.192.152.219,2021-5-12T5:9:47.0+0430,Get,/cdn/videos/751410499/771122405,200,349,"Mozilla/5.0 (Linux; Android 10; SM-A515F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.88 Mobile Safari/537.36",12
35.195.213.45,2021-5-12T5:9:47.0+0430,Get,fonts/sanjagh_icon_font_5.woff,200,8644,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",12
20.117.146.75,2021-5-12T5:9:47.0+0430,Head,/877499224,200,0,Go-http-client/2.0,16
207.213.193.143,2021-5-12T5:9:47.0+0430,Get,fonts/fontawesome_webfont.woff2,304,0,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.90 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",4
